"YM_L1";"YM_L2";"YM_L3";"YM_L4";"YM_L5";"YM_L6";"YM_L7";"YM_L8";"YM_L9";"YM_L10";"YM_L11"
13,955137844;10,845808188;-1,633836101;-8,050786883;-6,155922966;-1,505703621;3,105824555;5,085183398;-0,455744343;-11,163736072;-13,226002701
-0,787104888;13,955137844;10,845808188;-1,633836101;-8,050786883;-6,155922966;-1,505703621;3,105824555;5,085183398;-0,455744343;-11,163736072
-18,999794137;-0,787104888;13,955137844;10,845808188;-1,633836101;-8,050786883;-6,155922966;-1,505703621;3,105824555;5,085183398;-0,455744343
-20,457898069;-18,999794137;-0,787104888;13,955137844;10,845808188;-1,633836101;-8,050786883;-6,155922966;-1,505703621;3,105824555;5,085183398
-7,715860219;-20,457898069;-18,999794137;-0,787104888;13,955137844;10,845808188;-1,633836101;-8,050786883;-6,155922966;-1,505703621;3,105824555
1,276760019;-7,715860219;-20,457898069;-18,999794137;-0,787104888;13,955137844;10,845808188;-1,633836101;-8,050786883;-6,155922966;-1,505703621
0,791866573;1,276760019;-7,715860219;-20,457898069;-18,999794137;-0,787104888;13,955137844;10,845808188;-1,633836101;-8,050786883;-6,155922966
-1,817505728;0,791866573;1,276760019;-7,715860219;-20,457898069;-18,999794137;-0,787104888;13,955137844;10,845808188;-1,633836101;-8,050786883
-2,935564009;-1,817505728;0,791866573;1,276760019;-7,715860219;-20,457898069;-18,999794137;-0,787104888;13,955137844;10,845808188;-1,633836101
-4,050091594;-2,935564009;-1,817505728;0,791866573;1,276760019;-7,715860219;-20,457898069;-18,999794137;-0,787104888;13,955137844;10,845808188
-4,01097718;-4,050091594;-2,935564009;-1,817505728;0,791866573;1,276760019;-7,715860219;-20,457898069;-18,999794137;-0,787104888;13,955137844
-1,284351548;-4,01097718;-4,050091594;-2,935564009;-1,817505728;0,791866573;1,276760019;-7,715860219;-20,457898069;-18,999794137;-0,787104888
0,792657893;-1,284351548;-4,01097718;-4,050091594;-2,935564009;-1,817505728;0,791866573;1,276760019;-7,715860219;-20,457898069;-18,999794137
-0,94530933;0,792657893;-1,284351548;-4,01097718;-4,050091594;-2,935564009;-1,817505728;0,791866573;1,276760019;-7,715860219;-20,457898069
-3,631256498;-0,94530933;0,792657893;-1,284351548;-4,01097718;-4,050091594;-2,935564009;-1,817505728;0,791866573;1,276760019;-7,715860219
-2,922211638;-3,631256498;-0,94530933;0,792657893;-1,284351548;-4,01097718;-4,050091594;-2,935564009;-1,817505728;0,791866573;1,276760019
-0,475010811;-2,922211638;-3,631256498;-0,94530933;0,792657893;-1,284351548;-4,01097718;-4,050091594;-2,935564009;-1,817505728;0,791866573
-0,179649856;-0,475010811;-2,922211638;-3,631256498;-0,94530933;0,792657893;-1,284351548;-4,01097718;-4,050091594;-2,935564009;-1,817505728
-1,958464298;-0,179649856;-0,475010811;-2,922211638;-3,631256498;-0,94530933;0,792657893;-1,284351548;-4,01097718;-4,050091594;-2,935564009
-2,691182281;-1,958464298;-0,179649856;-0,475010811;-2,922211638;-3,631256498;-0,94530933;0,792657893;-1,284351548;-4,01097718;-4,050091594
-1,599244596;-2,691182281;-1,958464298;-0,179649856;-0,475010811;-2,922211638;-3,631256498;-0,94530933;0,792657893;-1,284351548;-4,01097718
-0,449252608;-1,599244596;-2,691182281;-1,958464298;-0,179649856;-0,475010811;-2,922211638;-3,631256498;-0,94530933;0,792657893;-1,284351548
-0,771252788;-0,449252608;-1,599244596;-2,691182281;-1,958464298;-0,179649856;-0,475010811;-2,922211638;-3,631256498;-0,94530933;0,792657893
-2,772797558;-0,771252788;-0,449252608;-1,599244596;-2,691182281;-1,958464298;-0,179649856;-0,475010811;-2,922211638;-3,631256498;-0,94530933
-5,549199974;-2,772797558;-0,771252788;-0,449252608;-1,599244596;-2,691182281;-1,958464298;-0,179649856;-0,475010811;-2,922211638;-3,631256498
-6,155796936;-5,549199974;-2,772797558;-0,771252788;-0,449252608;-1,599244596;-2,691182281;-1,958464298;-0,179649856;-0,475010811;-2,922211638
-2,557172156;-6,155796936;-5,549199974;-2,772797558;-0,771252788;-0,449252608;-1,599244596;-2,691182281;-1,958464298;-0,179649856;-0,475010811
2,582234529;-2,557172156;-6,155796936;-5,549199974;-2,772797558;-0,771252788;-0,449252608;-1,599244596;-2,691182281;-1,958464298;-0,179649856
3,68568719;2,582234529;-2,557172156;-6,155796936;-5,549199974;-2,772797558;-0,771252788;-0,449252608;-1,599244596;-2,691182281;-1,958464298
-0,19206039;3,68568719;2,582234529;-2,557172156;-6,155796936;-5,549199974;-2,772797558;-0,771252788;-0,449252608;-1,599244596;-2,691182281
-4,595050769;-0,19206039;3,68568719;2,582234529;-2,557172156;-6,155796936;-5,549199974;-2,772797558;-0,771252788;-0,449252608;-1,599244596
-5,839258766;-4,595050769;-0,19206039;3,68568719;2,582234529;-2,557172156;-6,155796936;-5,549199974;-2,772797558;-0,771252788;-0,449252608
-4,065587628;-5,839258766;-4,595050769;-0,19206039;3,68568719;2,582234529;-2,557172156;-6,155796936;-5,549199974;-2,772797558;-0,771252788
-1,664733467;-4,065587628;-5,839258766;-4,595050769;-0,19206039;3,68568719;2,582234529;-2,557172156;-6,155796936;-5,549199974;-2,772797558
-0,320119013;-1,664733467;-4,065587628;-5,839258766;-4,595050769;-0,19206039;3,68568719;2,582234529;-2,557172156;-6,155796936;-5,549199974
0,153454203;-0,320119013;-1,664733467;-4,065587628;-5,839258766;-4,595050769;-0,19206039;3,68568719;2,582234529;-2,557172156;-6,155796936
0,332625679;0,153454203;-0,320119013;-1,664733467;-4,065587628;-5,839258766;-4,595050769;-0,19206039;3,68568719;2,582234529;-2,557172156
-0,477921777;0,332625679;0,153454203;-0,320119013;-1,664733467;-4,065587628;-5,839258766;-4,595050769;-0,19206039;3,68568719;2,582234529
-2,54715417;-0,477921777;0,332625679;0,153454203;-0,320119013;-1,664733467;-4,065587628;-5,839258766;-4,595050769;-0,19206039;3,68568719
-3,69631663;-2,54715417;-0,477921777;0,332625679;0,153454203;-0,320119013;-1,664733467;-4,065587628;-5,839258766;-4,595050769;-0,19206039
-2,702896559;-3,69631663;-2,54715417;-0,477921777;0,332625679;0,153454203;-0,320119013;-1,664733467;-4,065587628;-5,839258766;-4,595050769
-1,694904883;-2,702896559;-3,69631663;-2,54715417;-0,477921777;0,332625679;0,153454203;-0,320119013;-1,664733467;-4,065587628;-5,839258766
-2,400145538;-1,694904883;-2,702896559;-3,69631663;-2,54715417;-0,477921777;0,332625679;0,153454203;-0,320119013;-1,664733467;-4,065587628
-3,279082671;-2,400145538;-1,694904883;-2,702896559;-3,69631663;-2,54715417;-0,477921777;0,332625679;0,153454203;-0,320119013;-1,664733467
-3,597856176;-3,279082671;-2,400145538;-1,694904883;-2,702896559;-3,69631663;-2,54715417;-0,477921777;0,332625679;0,153454203;-0,320119013
-4,233280392;-3,597856176;-3,279082671;-2,400145538;-1,694904883;-2,702896559;-3,69631663;-2,54715417;-0,477921777;0,332625679;0,153454203
-4,283112519;-4,233280392;-3,597856176;-3,279082671;-2,400145538;-1,694904883;-2,702896559;-3,69631663;-2,54715417;-0,477921777;0,332625679
-1,309101755;-4,283112519;-4,233280392;-3,597856176;-3,279082671;-2,400145538;-1,694904883;-2,702896559;-3,69631663;-2,54715417;-0,477921777
3,341143163;-1,309101755;-4,283112519;-4,233280392;-3,597856176;-3,279082671;-2,400145538;-1,694904883;-2,702896559;-3,69631663;-2,54715417
4,469296694;3,341143163;-1,309101755;-4,283112519;-4,233280392;-3,597856176;-3,279082671;-2,400145538;-1,694904883;-2,702896559;-3,69631663
0,636603716;4,469296694;3,341143163;-1,309101755;-4,283112519;-4,233280392;-3,597856176;-3,279082671;-2,400145538;-1,694904883;-2,702896559
-2,818599291;0,636603716;4,469296694;3,341143163;-1,309101755;-4,283112519;-4,233280392;-3,597856176;-3,279082671;-2,400145538;-1,694904883
-1,902039674;-2,818599291;0,636603716;4,469296694;3,341143163;-1,309101755;-4,283112519;-4,233280392;-3,597856176;-3,279082671;-2,400145538
0,760983667;-1,902039674;-2,818599291;0,636603716;4,469296694;3,341143163;-1,309101755;-4,283112519;-4,233280392;-3,597856176;-3,279082671
0,925177199;0,760983667;-1,902039674;-2,818599291;0,636603716;4,469296694;3,341143163;-1,309101755;-4,283112519;-4,233280392;-3,597856176
-0,931219593;0,925177199;0,760983667;-1,902039674;-2,818599291;0,636603716;4,469296694;3,341143163;-1,309101755;-4,283112519;-4,233280392
-2,058910927;-0,931219593;0,925177199;0,760983667;-1,902039674;-2,818599291;0,636603716;4,469296694;3,341143163;-1,309101755;-4,283112519
-1,842533628;-2,058910927;-0,931219593;0,925177199;0,760983667;-1,902039674;-2,818599291;0,636603716;4,469296694;3,341143163;-1,309101755
-0,758012614;-1,842533628;-2,058910927;-0,931219593;0,925177199;0,760983667;-1,902039674;-2,818599291;0,636603716;4,469296694;3,341143163
-0,286791505;-0,758012614;-1,842533628;-2,058910927;-0,931219593;0,925177199;0,760983667;-1,902039674;-2,818599291;0,636603716;4,469296694
-4,26709823;-0,286791505;-0,758012614;-1,842533628;-2,058910927;-0,931219593;0,925177199;0,760983667;-1,902039674;-2,818599291;0,636603716
-12,015473113;-4,26709823;-0,286791505;-0,758012614;-1,842533628;-2,058910927;-0,931219593;0,925177199;0,760983667;-1,902039674;-2,818599291
-13,596451166;-12,015473113;-4,26709823;-0,286791505;-0,758012614;-1,842533628;-2,058910927;-0,931219593;0,925177199;0,760983667;-1,902039674
-2,774778317;-13,596451166;-12,015473113;-4,26709823;-0,286791505;-0,758012614;-1,842533628;-2,058910927;-0,931219593;0,925177199;0,760983667
10,181833778;-2,774778317;-13,596451166;-12,015473113;-4,26709823;-0,286791505;-0,758012614;-1,842533628;-2,058910927;-0,931219593;0,925177199
11,195581425;10,181833778;-2,774778317;-13,596451166;-12,015473113;-4,26709823;-0,286791505;-0,758012614;-1,842533628;-2,058910927;-0,931219593
1,922143424;11,195581425;10,181833778;-2,774778317;-13,596451166;-12,015473113;-4,26709823;-0,286791505;-0,758012614;-1,842533628;-2,058910927
-4,617339519;1,922143424;11,195581425;10,181833778;-2,774778317;-13,596451166;-12,015473113;-4,26709823;-0,286791505;-0,758012614;-1,842533628
-4,16426104;-4,617339519;1,922143424;11,195581425;10,181833778;-2,774778317;-13,596451166;-12,015473113;-4,26709823;-0,286791505;-0,758012614
-3,198509134;-4,16426104;-4,617339519;1,922143424;11,195581425;10,181833778;-2,774778317;-13,596451166;-12,015473113;-4,26709823;-0,286791505
-5,06077289;-3,198509134;-4,16426104;-4,617339519;1,922143424;11,195581425;10,181833778;-2,774778317;-13,596451166;-12,015473113;-4,26709823
-5,910353924;-5,06077289;-3,198509134;-4,16426104;-4,617339519;1,922143424;11,195581425;10,181833778;-2,774778317;-13,596451166;-12,015473113
-2,356826288;-5,910353924;-5,06077289;-3,198509134;-4,16426104;-4,617339519;1,922143424;11,195581425;10,181833778;-2,774778317;-13,596451166
3,754591676;-2,356826288;-5,910353924;-5,06077289;-3,198509134;-4,16426104;-4,617339519;1,922143424;11,195581425;10,181833778;-2,774778317
6,552481773;3,754591676;-2,356826288;-5,910353924;-5,06077289;-3,198509134;-4,16426104;-4,617339519;1,922143424;11,195581425;10,181833778
2,212145313;6,552481773;3,754591676;-2,356826288;-5,910353924;-5,06077289;-3,198509134;-4,16426104;-4,617339519;1,922143424;11,195581425
-4,762349716;2,212145313;6,552481773;3,754591676;-2,356826288;-5,910353924;-5,06077289;-3,198509134;-4,16426104;-4,617339519;1,922143424
-5,974913085;-4,762349716;2,212145313;6,552481773;3,754591676;-2,356826288;-5,910353924;-5,06077289;-3,198509134;-4,16426104;-4,617339519
-0,959868844;-5,974913085;-4,762349716;2,212145313;6,552481773;3,754591676;-2,356826288;-5,910353924;-5,06077289;-3,198509134;-4,16426104
2,120258419;-0,959868844;-5,974913085;-4,762349716;2,212145313;6,552481773;3,754591676;-2,356826288;-5,910353924;-5,06077289;-3,198509134
-0,288676866;2,120258419;-0,959868844;-5,974913085;-4,762349716;2,212145313;6,552481773;3,754591676;-2,356826288;-5,910353924;-5,06077289
-2,19257338;-0,288676866;2,120258419;-0,959868844;-5,974913085;-4,762349716;2,212145313;6,552481773;3,754591676;-2,356826288;-5,910353924
-0,0841835460000001;-2,19257338;-0,288676866;2,120258419;-0,959868844;-5,974913085;-4,762349716;2,212145313;6,552481773;3,754591676;-2,356826288
2,204300654;-0,0841835460000001;-2,19257338;-0,288676866;2,120258419;-0,959868844;-5,974913085;-4,762349716;2,212145313;6,552481773;3,754591676
1,413240714;2,204300654;-0,0841835460000001;-2,19257338;-0,288676866;2,120258419;-0,959868844;-5,974913085;-4,762349716;2,212145313;6,552481773
-0,801761395;1,413240714;2,204300654;-0,0841835460000001;-2,19257338;-0,288676866;2,120258419;-0,959868844;-5,974913085;-4,762349716;2,212145313
-1,879991607;-0,801761395;1,413240714;2,204300654;-0,0841835460000001;-2,19257338;-0,288676866;2,120258419;-0,959868844;-5,974913085;-4,762349716
-1,582115437;-1,879991607;-0,801761395;1,413240714;2,204300654;-0,0841835460000001;-2,19257338;-0,288676866;2,120258419;-0,959868844;-5,974913085
-0,749480362;-1,582115437;-1,879991607;-0,801761395;1,413240714;2,204300654;-0,0841835460000001;-2,19257338;-0,288676866;2,120258419;-0,959868844
0,263087814;-0,749480362;-1,582115437;-1,879991607;-0,801761395;1,413240714;2,204300654;-0,0841835460000001;-2,19257338;-0,288676866;2,120258419
0,845815841;0,263087814;-0,749480362;-1,582115437;-1,879991607;-0,801761395;1,413240714;2,204300654;-0,0841835460000001;-2,19257338;-0,288676866
0,511331869;0,845815841;0,263087814;-0,749480362;-1,582115437;-1,879991607;-0,801761395;1,413240714;2,204300654;-0,0841835460000001;-2,19257338
-0,69291759;0,511331869;0,845815841;0,263087814;-0,749480362;-1,582115437;-1,879991607;-0,801761395;1,413240714;2,204300654;-0,0841835460000001
-2,07076301;-0,69291759;0,511331869;0,845815841;0,263087814;-0,749480362;-1,582115437;-1,879991607;-0,801761395;1,413240714;2,204300654
-2,253011369;-2,07076301;-0,69291759;0,511331869;0,845815841;0,263087814;-0,749480362;-1,582115437;-1,879991607;-0,801761395;1,413240714
-0,720556214;-2,253011369;-2,07076301;-0,69291759;0,511331869;0,845815841;0,263087814;-0,749480362;-1,582115437;-1,879991607;-0,801761395
0,754914431;-0,720556214;-2,253011369;-2,07076301;-0,69291759;0,511331869;0,845815841;0,263087814;-0,749480362;-1,582115437;-1,879991607
0,181635705;0,754914431;-0,720556214;-2,253011369;-2,07076301;-0,69291759;0,511331869;0,845815841;0,263087814;-0,749480362;-1,582115437
-1,100624136;0,181635705;0,754914431;-0,720556214;-2,253011369;-2,07076301;-0,69291759;0,511331869;0,845815841;0,263087814;-0,749480362
-0,357965526;-1,100624136;0,181635705;0,754914431;-0,720556214;-2,253011369;-2,07076301;-0,69291759;0,511331869;0,845815841;0,263087814
1,535768323;-0,357965526;-1,100624136;0,181635705;0,754914431;-0,720556214;-2,253011369;-2,07076301;-0,69291759;0,511331869;0,845815841
1,557884987;1,535768323;-0,357965526;-1,100624136;0,181635705;0,754914431;-0,720556214;-2,253011369;-2,07076301;-0,69291759;0,511331869
-0,796946809;1,557884987;1,535768323;-0,357965526;-1,100624136;0,181635705;0,754914431;-0,720556214;-2,253011369;-2,07076301;-0,69291759
-2,581279422;-0,796946809;1,557884987;1,535768323;-0,357965526;-1,100624136;0,181635705;0,754914431;-0,720556214;-2,253011369;-2,07076301
-2,317940629;-2,581279422;-0,796946809;1,557884987;1,535768323;-0,357965526;-1,100624136;0,181635705;0,754914431;-0,720556214;-2,253011369
-0,572264107;-2,317940629;-2,581279422;-0,796946809;1,557884987;1,535768323;-0,357965526;-1,100624136;0,181635705;0,754914431;-0,720556214
1,350484222;-0,572264107;-2,317940629;-2,581279422;-0,796946809;1,557884987;1,535768323;-0,357965526;-1,100624136;0,181635705;0,754914431
2,487959556;1,350484222;-0,572264107;-2,317940629;-2,581279422;-0,796946809;1,557884987;1,535768323;-0,357965526;-1,100624136;0,181635705
2,776329081;2,487959556;1,350484222;-0,572264107;-2,317940629;-2,581279422;-0,796946809;1,557884987;1,535768323;-0,357965526;-1,100624136
2,351340356;2,776329081;2,487959556;1,350484222;-0,572264107;-2,317940629;-2,581279422;-0,796946809;1,557884987;1,535768323;-0,357965526
1,514760948;2,351340356;2,776329081;2,487959556;1,350484222;-0,572264107;-2,317940629;-2,581279422;-0,796946809;1,557884987;1,535768323
1,291966675;1,514760948;2,351340356;2,776329081;2,487959556;1,350484222;-0,572264107;-2,317940629;-2,581279422;-0,796946809;1,557884987
1,818474741;1,291966675;1,514760948;2,351340356;2,776329081;2,487959556;1,350484222;-0,572264107;-2,317940629;-2,581279422;-0,796946809
2,135144902;1,818474741;1,291966675;1,514760948;2,351340356;2,776329081;2,487959556;1,350484222;-0,572264107;-2,317940629;-2,581279422
1,79263274;2,135144902;1,818474741;1,291966675;1,514760948;2,351340356;2,776329081;2,487959556;1,350484222;-0,572264107;-2,317940629
1,35592262;1,79263274;2,135144902;1,818474741;1,291966675;1,514760948;2,351340356;2,776329081;2,487959556;1,350484222;-0,572264107
0,372081526;1,35592262;1,79263274;2,135144902;1,818474741;1,291966675;1,514760948;2,351340356;2,776329081;2,487959556;1,350484222
-1,046821511;0,372081526;1,35592262;1,79263274;2,135144902;1,818474741;1,291966675;1,514760948;2,351340356;2,776329081;2,487959556
-0,73133052;-1,046821511;0,372081526;1,35592262;1,79263274;2,135144902;1,818474741;1,291966675;1,514760948;2,351340356;2,776329081
1,988339916;-0,73133052;-1,046821511;0,372081526;1,35592262;1,79263274;2,135144902;1,818474741;1,291966675;1,514760948;2,351340356
3,335660372;1,988339916;-0,73133052;-1,046821511;0,372081526;1,35592262;1,79263274;2,135144902;1,818474741;1,291966675;1,514760948
1,059107521;3,335660372;1,988339916;-0,73133052;-1,046821511;0,372081526;1,35592262;1,79263274;2,135144902;1,818474741;1,291966675
-1,190578476;1,059107521;3,335660372;1,988339916;-0,73133052;-1,046821511;0,372081526;1,35592262;1,79263274;2,135144902;1,818474741
-0,119358376;-1,190578476;1,059107521;3,335660372;1,988339916;-0,73133052;-1,046821511;0,372081526;1,35592262;1,79263274;2,135144902
1,709906519;-0,119358376;-1,190578476;1,059107521;3,335660372;1,988339916;-0,73133052;-1,046821511;0,372081526;1,35592262;1,79263274
1,806082168;1,709906519;-0,119358376;-1,190578476;1,059107521;3,335660372;1,988339916;-0,73133052;-1,046821511;0,372081526;1,35592262
0,761815995;1,806082168;1,709906519;-0,119358376;-1,190578476;1,059107521;3,335660372;1,988339916;-0,73133052;-1,046821511;0,372081526
0,687695635;0,761815995;1,806082168;1,709906519;-0,119358376;-1,190578476;1,059107521;3,335660372;1,988339916;-0,73133052;-1,046821511
1,582106024;0,687695635;0,761815995;1,806082168;1,709906519;-0,119358376;-1,190578476;1,059107521;3,335660372;1,988339916;-0,73133052
2,804044493;1,582106024;0,687695635;0,761815995;1,806082168;1,709906519;-0,119358376;-1,190578476;1,059107521;3,335660372;1,988339916
3,862085416;2,804044493;1,582106024;0,687695635;0,761815995;1,806082168;1,709906519;-0,119358376;-1,190578476;1,059107521;3,335660372
3,343165288;3,862085416;2,804044493;1,582106024;0,687695635;0,761815995;1,806082168;1,709906519;-0,119358376;-1,190578476;1,059107521
0,967446436;3,343165288;3,862085416;2,804044493;1,582106024;0,687695635;0,761815995;1,806082168;1,709906519;-0,119358376;-1,190578476
-0,895907149;0,967446436;3,343165288;3,862085416;2,804044493;1,582106024;0,687695635;0,761815995;1,806082168;1,709906519;-0,119358376
-0,255484732;-0,895907149;0,967446436;3,343165288;3,862085416;2,804044493;1,582106024;0,687695635;0,761815995;1,806082168;1,709906519
1,585836592;-0,255484732;-0,895907149;0,967446436;3,343165288;3,862085416;2,804044493;1,582106024;0,687695635;0,761815995;1,806082168
1,760476693;1,585836592;-0,255484732;-0,895907149;0,967446436;3,343165288;3,862085416;2,804044493;1,582106024;0,687695635;0,761815995
1,198948146;1,760476693;1,585836592;-0,255484732;-0,895907149;0,967446436;3,343165288;3,862085416;2,804044493;1,582106024;0,687695635
1,375096102;1,198948146;1,760476693;1,585836592;-0,255484732;-0,895907149;0,967446436;3,343165288;3,862085416;2,804044493;1,582106024
