"YN_L1";"YN_L2";"YN_L3";"YN_L4";"YN_L5";"YN_L6";"YN_L7";"YN_L8";"YN_L9";"YN_L10";"YN_L11"
1,244189483;-0,649176459;0,598451418;2,002399808;-0,560605344;-3,046895499;-2,457097263;-2,835852167;-6,331628249;-7,811502223;-6,094661702
2,079425404;1,244189483;-0,649176459;0,598451418;2,002399808;-0,560605344;-3,046895499;-2,457097263;-2,835852167;-6,331628249;-7,811502223
1,237290253;2,079425404;1,244189483;-0,649176459;0,598451418;2,002399808;-0,560605344;-3,046895499;-2,457097263;-2,835852167;-6,331628249
1,588062322;1,237290253;2,079425404;1,244189483;-0,649176459;0,598451418;2,002399808;-0,560605344;-3,046895499;-2,457097263;-2,835852167
3,87445233;1,588062322;1,237290253;2,079425404;1,244189483;-0,649176459;0,598451418;2,002399808;-0,560605344;-3,046895499;-2,457097263
5,463577555;3,87445233;1,588062322;1,237290253;2,079425404;1,244189483;-0,649176459;0,598451418;2,002399808;-0,560605344;-3,046895499
4,033892831;5,463577555;3,87445233;1,588062322;1,237290253;2,079425404;1,244189483;-0,649176459;0,598451418;2,002399808;-0,560605344
1,435149947;4,033892831;5,463577555;3,87445233;1,588062322;1,237290253;2,079425404;1,244189483;-0,649176459;0,598451418;2,002399808
-0,114199135;1,435149947;4,033892831;5,463577555;3,87445233;1,588062322;1,237290253;2,079425404;1,244189483;-0,649176459;0,598451418
-0,18389808;-0,114199135;1,435149947;4,033892831;5,463577555;3,87445233;1,588062322;1,237290253;2,079425404;1,244189483;-0,649176459
-0,397833706;-0,18389808;-0,114199135;1,435149947;4,033892831;5,463577555;3,87445233;1,588062322;1,237290253;2,079425404;1,244189483
-1,190172318;-0,397833706;-0,18389808;-0,114199135;1,435149947;4,033892831;5,463577555;3,87445233;1,588062322;1,237290253;2,079425404
0,245275696;-1,190172318;-0,397833706;-0,18389808;-0,114199135;1,435149947;4,033892831;5,463577555;3,87445233;1,588062322;1,237290253
3,86422679;0,245275696;-1,190172318;-0,397833706;-0,18389808;-0,114199135;1,435149947;4,033892831;5,463577555;3,87445233;1,588062322
6,096830359;3,86422679;0,245275696;-1,190172318;-0,397833706;-0,18389808;-0,114199135;1,435149947;4,033892831;5,463577555;3,87445233
5,46813699;6,096830359;3,86422679;0,245275696;-1,190172318;-0,397833706;-0,18389808;-0,114199135;1,435149947;4,033892831;5,463577555
5,114568787;5,46813699;6,096830359;3,86422679;0,245275696;-1,190172318;-0,397833706;-0,18389808;-0,114199135;1,435149947;4,033892831
4,661340888;5,114568787;5,46813699;6,096830359;3,86422679;0,245275696;-1,190172318;-0,397833706;-0,18389808;-0,114199135;1,435149947
1,275430144;4,661340888;5,114568787;5,46813699;6,096830359;3,86422679;0,245275696;-1,190172318;-0,397833706;-0,18389808;-0,114199135
-2,517026901;1,275430144;4,661340888;5,114568787;5,46813699;6,096830359;3,86422679;0,245275696;-1,190172318;-0,397833706;-0,18389808
-4,523977408;-2,517026901;1,275430144;4,661340888;5,114568787;5,46813699;6,096830359;3,86422679;0,245275696;-1,190172318;-0,397833706
-5,255565349;-4,523977408;-2,517026901;1,275430144;4,661340888;5,114568787;5,46813699;6,096830359;3,86422679;0,245275696;-1,190172318
-7,073754451;-5,255565349;-4,523977408;-2,517026901;1,275430144;4,661340888;5,114568787;5,46813699;6,096830359;3,86422679;0,245275696
-7,92513064;-7,073754451;-5,255565349;-4,523977408;-2,517026901;1,275430144;4,661340888;5,114568787;5,46813699;6,096830359;3,86422679
-5,471943311;-7,92513064;-7,073754451;-5,255565349;-4,523977408;-2,517026901;1,275430144;4,661340888;5,114568787;5,46813699;6,096830359
-3,070386089;-5,471943311;-7,92513064;-7,073754451;-5,255565349;-4,523977408;-2,517026901;1,275430144;4,661340888;5,114568787;5,46813699
-2,206741508;-3,070386089;-5,471943311;-7,92513064;-7,073754451;-5,255565349;-4,523977408;-2,517026901;1,275430144;4,661340888;5,114568787
-1,866608599;-2,206741508;-3,070386089;-5,471943311;-7,92513064;-7,073754451;-5,255565349;-4,523977408;-2,517026901;1,275430144;4,661340888
0,125380682;-1,866608599;-2,206741508;-3,070386089;-5,471943311;-7,92513064;-7,073754451;-5,255565349;-4,523977408;-2,517026901;1,275430144
1,997925732;0,125380682;-1,866608599;-2,206741508;-3,070386089;-5,471943311;-7,92513064;-7,073754451;-5,255565349;-4,523977408;-2,517026901
0,960982309;1,997925732;0,125380682;-1,866608599;-2,206741508;-3,070386089;-5,471943311;-7,92513064;-7,073754451;-5,255565349;-4,523977408
-1,203906534;0,960982309;1,997925732;0,125380682;-1,866608599;-2,206741508;-3,070386089;-5,471943311;-7,92513064;-7,073754451;-5,255565349
-1,956412767;-1,203906534;0,960982309;1,997925732;0,125380682;-1,866608599;-2,206741508;-3,070386089;-5,471943311;-7,92513064;-7,073754451
-0,807457616;-1,956412767;-1,203906534;0,960982309;1,997925732;0,125380682;-1,866608599;-2,206741508;-3,070386089;-5,471943311;-7,92513064
-0,731046275;-0,807457616;-1,956412767;-1,203906534;0,960982309;1,997925732;0,125380682;-1,866608599;-2,206741508;-3,070386089;-5,471943311
-1,317684356;-0,731046275;-0,807457616;-1,956412767;-1,203906534;0,960982309;1,997925732;0,125380682;-1,866608599;-2,206741508;-3,070386089
0,501818733;-1,317684356;-0,731046275;-0,807457616;-1,956412767;-1,203906534;0,960982309;1,997925732;0,125380682;-1,866608599;-2,206741508
3,470516188;0,501818733;-1,317684356;-0,731046275;-0,807457616;-1,956412767;-1,203906534;0,960982309;1,997925732;0,125380682;-1,866608599
4,06762674;3,470516188;0,501818733;-1,317684356;-0,731046275;-0,807457616;-1,956412767;-1,203906534;0,960982309;1,997925732;0,125380682
3,083985194;4,06762674;3,470516188;0,501818733;-1,317684356;-0,731046275;-0,807457616;-1,956412767;-1,203906534;0,960982309;1,997925732
4,253311117;3,083985194;4,06762674;3,470516188;0,501818733;-1,317684356;-0,731046275;-0,807457616;-1,956412767;-1,203906534;0,960982309
4,97300749;4,253311117;3,083985194;4,06762674;3,470516188;0,501818733;-1,317684356;-0,731046275;-0,807457616;-1,956412767;-1,203906534
2,252651567;4,97300749;4,253311117;3,083985194;4,06762674;3,470516188;0,501818733;-1,317684356;-0,731046275;-0,807457616;-1,956412767
-0,704066525;2,252651567;4,97300749;4,253311117;3,083985194;4,06762674;3,470516188;0,501818733;-1,317684356;-0,731046275;-0,807457616
-1,950839238;-0,704066525;2,252651567;4,97300749;4,253311117;3,083985194;4,06762674;3,470516188;0,501818733;-1,317684356;-0,731046275
-3,564487506;-1,950839238;-0,704066525;2,252651567;4,97300749;4,253311117;3,083985194;4,06762674;3,470516188;0,501818733;-1,317684356
-7,816403603;-3,564487506;-1,950839238;-0,704066525;2,252651567;4,97300749;4,253311117;3,083985194;4,06762674;3,470516188;0,501818733
-10,454994902;-7,816403603;-3,564487506;-1,950839238;-0,704066525;2,252651567;4,97300749;4,253311117;3,083985194;4,06762674;3,470516188
-9,830875255;-10,454994902;-7,816403603;-3,564487506;-1,950839238;-0,704066525;2,252651567;4,97300749;4,253311117;3,083985194;4,06762674
-9,920906389;-9,830875255;-10,454994902;-7,816403603;-3,564487506;-1,950839238;-0,704066525;2,252651567;4,97300749;4,253311117;3,083985194
-10,095733713;-9,920906389;-9,830875255;-10,454994902;-7,816403603;-3,564487506;-1,950839238;-0,704066525;2,252651567;4,97300749;4,253311117
-9,338191275;-10,095733713;-9,920906389;-9,830875255;-10,454994902;-7,816403603;-3,564487506;-1,950839238;-0,704066525;2,252651567;4,97300749
-7,357085852;-9,338191275;-10,095733713;-9,920906389;-9,830875255;-10,454994902;-7,816403603;-3,564487506;-1,950839238;-0,704066525;2,252651567
-7,215690053;-7,357085852;-9,338191275;-10,095733713;-9,920906389;-9,830875255;-10,454994902;-7,816403603;-3,564487506;-1,950839238;-0,704066525
-10,25095591;-7,215690053;-7,357085852;-9,338191275;-10,095733713;-9,920906389;-9,830875255;-10,454994902;-7,816403603;-3,564487506;-1,950839238
-12,992470793;-10,25095591;-7,215690053;-7,357085852;-9,338191275;-10,095733713;-9,920906389;-9,830875255;-10,454994902;-7,816403603;-3,564487506
-16,818352755;-12,992470793;-10,25095591;-7,215690053;-7,357085852;-9,338191275;-10,095733713;-9,920906389;-9,830875255;-10,454994902;-7,816403603
-21,715738639;-16,818352755;-12,992470793;-10,25095591;-7,215690053;-7,357085852;-9,338191275;-10,095733713;-9,920906389;-9,830875255;-10,454994902
-25,681251964;-21,715738639;-16,818352755;-12,992470793;-10,25095591;-7,215690053;-7,357085852;-9,338191275;-10,095733713;-9,920906389;-9,830875255
-26,523773852;-25,681251964;-21,715738639;-16,818352755;-12,992470793;-10,25095591;-7,215690053;-7,357085852;-9,338191275;-10,095733713;-9,920906389
-23,84091733;-26,523773852;-25,681251964;-21,715738639;-16,818352755;-12,992470793;-10,25095591;-7,215690053;-7,357085852;-9,338191275;-10,095733713
-20,957942909;-23,84091733;-26,523773852;-25,681251964;-21,715738639;-16,818352755;-12,992470793;-10,25095591;-7,215690053;-7,357085852;-9,338191275
-18,398024927;-20,957942909;-23,84091733;-26,523773852;-25,681251964;-21,715738639;-16,818352755;-12,992470793;-10,25095591;-7,215690053;-7,357085852
-16,541675706;-18,398024927;-20,957942909;-23,84091733;-26,523773852;-25,681251964;-21,715738639;-16,818352755;-12,992470793;-10,25095591;-7,215690053
-15,0777353;-16,541675706;-18,398024927;-20,957942909;-23,84091733;-26,523773852;-25,681251964;-21,715738639;-16,818352755;-12,992470793;-10,25095591
-15,133888473;-15,0777353;-16,541675706;-18,398024927;-20,957942909;-23,84091733;-26,523773852;-25,681251964;-21,715738639;-16,818352755;-12,992470793
-19,109293191;-15,133888473;-15,0777353;-16,541675706;-18,398024927;-20,957942909;-23,84091733;-26,523773852;-25,681251964;-21,715738639;-16,818352755
-24,473189077;-19,109293191;-15,133888473;-15,0777353;-16,541675706;-18,398024927;-20,957942909;-23,84091733;-26,523773852;-25,681251964;-21,715738639
-26,912344957;-24,473189077;-19,109293191;-15,133888473;-15,0777353;-16,541675706;-18,398024927;-20,957942909;-23,84091733;-26,523773852;-25,681251964
-26,822153622;-26,912344957;-24,473189077;-19,109293191;-15,133888473;-15,0777353;-16,541675706;-18,398024927;-20,957942909;-23,84091733;-26,523773852
-28,562701985;-26,822153622;-26,912344957;-24,473189077;-19,109293191;-15,133888473;-15,0777353;-16,541675706;-18,398024927;-20,957942909;-23,84091733
-30,585227197;-28,562701985;-26,822153622;-26,912344957;-24,473189077;-19,109293191;-15,133888473;-15,0777353;-16,541675706;-18,398024927;-20,957942909
-30,319720587;-30,585227197;-28,562701985;-26,822153622;-26,912344957;-24,473189077;-19,109293191;-15,133888473;-15,0777353;-16,541675706;-18,398024927
-30,280433587;-30,319720587;-30,585227197;-28,562701985;-26,822153622;-26,912344957;-24,473189077;-19,109293191;-15,133888473;-15,0777353;-16,541675706
-30,686831472;-30,280433587;-30,319720587;-30,585227197;-28,562701985;-26,822153622;-26,912344957;-24,473189077;-19,109293191;-15,133888473;-15,0777353
-30,287556838;-30,686831472;-30,280433587;-30,319720587;-30,585227197;-28,562701985;-26,822153622;-26,912344957;-24,473189077;-19,109293191;-15,133888473
-28,661341382;-30,287556838;-30,686831472;-30,280433587;-30,319720587;-30,585227197;-28,562701985;-26,822153622;-26,912344957;-24,473189077;-19,109293191
-28,038878756;-28,661341382;-30,287556838;-30,686831472;-30,280433587;-30,319720587;-30,585227197;-28,562701985;-26,822153622;-26,912344957;-24,473189077
-28,445908583;-28,038878756;-28,661341382;-30,287556838;-30,686831472;-30,280433587;-30,319720587;-30,585227197;-28,562701985;-26,822153622;-26,912344957
-27,104847995;-28,445908583;-28,038878756;-28,661341382;-30,287556838;-30,686831472;-30,280433587;-30,319720587;-30,585227197;-28,562701985;-26,822153622
-26,181389233;-27,104847995;-28,445908583;-28,038878756;-28,661341382;-30,287556838;-30,686831472;-30,280433587;-30,319720587;-30,585227197;-28,562701985
-29,229147313;-26,181389233;-27,104847995;-28,445908583;-28,038878756;-28,661341382;-30,287556838;-30,686831472;-30,280433587;-30,319720587;-30,585227197
-35,750461849;-29,229147313;-26,181389233;-27,104847995;-28,445908583;-28,038878756;-28,661341382;-30,287556838;-30,686831472;-30,280433587;-30,319720587
-38,382368669;-35,750461849;-29,229147313;-26,181389233;-27,104847995;-28,445908583;-28,038878756;-28,661341382;-30,287556838;-30,686831472;-30,280433587
-36,820999427;-38,382368669;-35,750461849;-29,229147313;-26,181389233;-27,104847995;-28,445908583;-28,038878756;-28,661341382;-30,287556838;-30,686831472
-38,779392792;-36,820999427;-38,382368669;-35,750461849;-29,229147313;-26,181389233;-27,104847995;-28,445908583;-28,038878756;-28,661341382;-30,287556838
-42,455569493;-38,779392792;-36,820999427;-38,382368669;-35,750461849;-29,229147313;-26,181389233;-27,104847995;-28,445908583;-28,038878756;-28,661341382
-40,739767709;-42,455569493;-38,779392792;-36,820999427;-38,382368669;-35,750461849;-29,229147313;-26,181389233;-27,104847995;-28,445908583;-28,038878756
-32,866929371;-40,739767709;-42,455569493;-38,779392792;-36,820999427;-38,382368669;-35,750461849;-29,229147313;-26,181389233;-27,104847995;-28,445908583
-27,668859117;-32,866929371;-40,739767709;-42,455569493;-38,779392792;-36,820999427;-38,382368669;-35,750461849;-29,229147313;-26,181389233;-27,104847995
-27,825505686;-27,668859117;-32,866929371;-40,739767709;-42,455569493;-38,779392792;-36,820999427;-38,382368669;-35,750461849;-29,229147313;-26,181389233
-27,850055126;-27,825505686;-27,668859117;-32,866929371;-40,739767709;-42,455569493;-38,779392792;-36,820999427;-38,382368669;-35,750461849;-29,229147313
-27,406098886;-27,850055126;-27,825505686;-27,668859117;-32,866929371;-40,739767709;-42,455569493;-38,779392792;-36,820999427;-38,382368669;-35,750461849
-27,64783;-27,406098886;-27,850055126;-27,825505686;-27,668859117;-32,866929371;-40,739767709;-42,455569493;-38,779392792;-36,820999427;-38,382368669
-29,45375568;-27,64783;-27,406098886;-27,850055126;-27,825505686;-27,668859117;-32,866929371;-40,739767709;-42,455569493;-38,779392792;-36,820999427
-31,186009438;-29,45375568;-27,64783;-27,406098886;-27,850055126;-27,825505686;-27,668859117;-32,866929371;-40,739767709;-42,455569493;-38,779392792
-30,531187272;-31,186009438;-29,45375568;-27,64783;-27,406098886;-27,850055126;-27,825505686;-27,668859117;-32,866929371;-40,739767709;-42,455569493
-26,429445699;-30,531187272;-31,186009438;-29,45375568;-27,64783;-27,406098886;-27,850055126;-27,825505686;-27,668859117;-32,866929371;-40,739767709
-19,525483954;-26,429445699;-30,531187272;-31,186009438;-29,45375568;-27,64783;-27,406098886;-27,850055126;-27,825505686;-27,668859117;-32,866929371
-13,799861922;-19,525483954;-26,429445699;-30,531187272;-31,186009438;-29,45375568;-27,64783;-27,406098886;-27,850055126;-27,825505686;-27,668859117
-9,858420783;-13,799861922;-19,525483954;-26,429445699;-30,531187272;-31,186009438;-29,45375568;-27,64783;-27,406098886;-27,850055126;-27,825505686
-6,975792685;-9,858420783;-13,799861922;-19,525483954;-26,429445699;-30,531187272;-31,186009438;-29,45375568;-27,64783;-27,406098886;-27,850055126
-4,49568703;-6,975792685;-9,858420783;-13,799861922;-19,525483954;-26,429445699;-30,531187272;-31,186009438;-29,45375568;-27,64783;-27,406098886
-2,633179932;-4,49568703;-6,975792685;-9,858420783;-13,799861922;-19,525483954;-26,429445699;-30,531187272;-31,186009438;-29,45375568;-27,64783
-3,201522884;-2,633179932;-4,49568703;-6,975792685;-9,858420783;-13,799861922;-19,525483954;-26,429445699;-30,531187272;-31,186009438;-29,45375568
-3,600712679;-3,201522884;-2,633179932;-4,49568703;-6,975792685;-9,858420783;-13,799861922;-19,525483954;-26,429445699;-30,531187272;-31,186009438
-2,789859113;-3,600712679;-3,201522884;-2,633179932;-4,49568703;-6,975792685;-9,858420783;-13,799861922;-19,525483954;-26,429445699;-30,531187272
-1,240922997;-2,789859113;-3,600712679;-3,201522884;-2,633179932;-4,49568703;-6,975792685;-9,858420783;-13,799861922;-19,525483954;-26,429445699
1,683592807;-1,240922997;-2,789859113;-3,600712679;-3,201522884;-2,633179932;-4,49568703;-6,975792685;-9,858420783;-13,799861922;-19,525483954
5,096262096;1,683592807;-1,240922997;-2,789859113;-3,600712679;-3,201522884;-2,633179932;-4,49568703;-6,975792685;-9,858420783;-13,799861922
8,30518965;5,096262096;1,683592807;-1,240922997;-2,789859113;-3,600712679;-3,201522884;-2,633179932;-4,49568703;-6,975792685;-9,858420783
9,403307254;8,30518965;5,096262096;1,683592807;-1,240922997;-2,789859113;-3,600712679;-3,201522884;-2,633179932;-4,49568703;-6,975792685
9,614610239;9,403307254;8,30518965;5,096262096;1,683592807;-1,240922997;-2,789859113;-3,600712679;-3,201522884;-2,633179932;-4,49568703
9,402812359;9,614610239;9,403307254;8,30518965;5,096262096;1,683592807;-1,240922997;-2,789859113;-3,600712679;-3,201522884;-2,633179932
7,910249751;9,402812359;9,614610239;9,403307254;8,30518965;5,096262096;1,683592807;-1,240922997;-2,789859113;-3,600712679;-3,201522884
6,520657673;7,910249751;9,402812359;9,614610239;9,403307254;8,30518965;5,096262096;1,683592807;-1,240922997;-2,789859113;-3,600712679
5,751931487;6,520657673;7,910249751;9,402812359;9,614610239;9,403307254;8,30518965;5,096262096;1,683592807;-1,240922997;-2,789859113
7,136928428;5,751931487;6,520657673;7,910249751;9,402812359;9,614610239;9,403307254;8,30518965;5,096262096;1,683592807;-1,240922997
8,298322941;7,136928428;5,751931487;6,520657673;7,910249751;9,402812359;9,614610239;9,403307254;8,30518965;5,096262096;1,683592807
7,321599219;8,298322941;7,136928428;5,751931487;6,520657673;7,910249751;9,402812359;9,614610239;9,403307254;8,30518965;5,096262096
6,603379936;7,321599219;8,298322941;7,136928428;5,751931487;6,520657673;7,910249751;9,402812359;9,614610239;9,403307254;8,30518965
7,304264013;6,603379936;7,321599219;8,298322941;7,136928428;5,751931487;6,520657673;7,910249751;9,402812359;9,614610239;9,403307254
7,737689847;7,304264013;6,603379936;7,321599219;8,298322941;7,136928428;5,751931487;6,520657673;7,910249751;9,402812359;9,614610239
5,855369796;7,737689847;7,304264013;6,603379936;7,321599219;8,298322941;7,136928428;5,751931487;6,520657673;7,910249751;9,402812359
6,020268751;5,855369796;7,737689847;7,304264013;6,603379936;7,321599219;8,298322941;7,136928428;5,751931487;6,520657673;7,910249751
9,596801348;6,020268751;5,855369796;7,737689847;7,304264013;6,603379936;7,321599219;8,298322941;7,136928428;5,751931487;6,520657673
12,546966972;9,596801348;6,020268751;5,855369796;7,737689847;7,304264013;6,603379936;7,321599219;8,298322941;7,136928428;5,751931487
14,682875709;12,546966972;9,596801348;6,020268751;5,855369796;7,737689847;7,304264013;6,603379936;7,321599219;8,298322941;7,136928428
18,113152695;14,682875709;12,546966972;9,596801348;6,020268751;5,855369796;7,737689847;7,304264013;6,603379936;7,321599219;8,298322941
22,114855942;18,113152695;14,682875709;12,546966972;9,596801348;6,020268751;5,855369796;7,737689847;7,304264013;6,603379936;7,321599219
22,361766136;22,114855942;18,113152695;14,682875709;12,546966972;9,596801348;6,020268751;5,855369796;7,737689847;7,304264013;6,603379936
21,337086785;22,361766136;22,114855942;18,113152695;14,682875709;12,546966972;9,596801348;6,020268751;5,855369796;7,737689847;7,304264013
22,426211364;21,337086785;22,361766136;22,114855942;18,113152695;14,682875709;12,546966972;9,596801348;6,020268751;5,855369796;7,737689847
23,616109499;22,426211364;21,337086785;22,361766136;22,114855942;18,113152695;14,682875709;12,546966972;9,596801348;6,020268751;5,855369796
23,42552033;23,616109499;22,426211364;21,337086785;22,361766136;22,114855942;18,113152695;14,682875709;12,546966972;9,596801348;6,020268751
21,874848127;23,42552033;23,616109499;22,426211364;21,337086785;22,361766136;22,114855942;18,113152695;14,682875709;12,546966972;9,596801348
21,117933973;21,874848127;23,42552033;23,616109499;22,426211364;21,337086785;22,361766136;22,114855942;18,113152695;14,682875709;12,546966972
20,604147464;21,117933973;21,874848127;23,42552033;23,616109499;22,426211364;21,337086785;22,361766136;22,114855942;18,113152695;14,682875709
19,009610142;20,604147464;21,117933973;21,874848127;23,42552033;23,616109499;22,426211364;21,337086785;22,361766136;22,114855942;18,113152695
17,910062037;19,009610142;20,604147464;21,117933973;21,874848127;23,42552033;23,616109499;22,426211364;21,337086785;22,361766136;22,114855942
17,158546047;17,910062037;19,009610142;20,604147464;21,117933973;21,874848127;23,42552033;23,616109499;22,426211364;21,337086785;22,361766136
16,80032426;17,158546047;17,910062037;19,009610142;20,604147464;21,117933973;21,874848127;23,42552033;23,616109499;22,426211364;21,337086785
16,847811549;16,80032426;17,158546047;17,910062037;19,009610142;20,604147464;21,117933973;21,874848127;23,42552033;23,616109499;22,426211364
17,556855178;16,847811549;16,80032426;17,158546047;17,910062037;19,009610142;20,604147464;21,117933973;21,874848127;23,42552033;23,616109499
18,954393291;17,556855178;16,847811549;16,80032426;17,158546047;17,910062037;19,009610142;20,604147464;21,117933973;21,874848127;23,42552033
18,13012451;18,954393291;17,556855178;16,847811549;16,80032426;17,158546047;17,910062037;19,009610142;20,604147464;21,117933973;21,874848127
16,308306162;18,13012451;18,954393291;17,556855178;16,847811549;16,80032426;17,158546047;17,910062037;19,009610142;20,604147464;21,117933973
14,751280259;16,308306162;18,13012451;18,954393291;17,556855178;16,847811549;16,80032426;17,158546047;17,910062037;19,009610142;20,604147464
12,172170622;14,751280259;16,308306162;18,13012451;18,954393291;17,556855178;16,847811549;16,80032426;17,158546047;17,910062037;19,009610142
9,428594791;12,172170622;14,751280259;16,308306162;18,13012451;18,954393291;17,556855178;16,847811549;16,80032426;17,158546047;17,910062037
8,357529201;9,428594791;12,172170622;14,751280259;16,308306162;18,13012451;18,954393291;17,556855178;16,847811549;16,80032426;17,158546047
9,060844634;8,357529201;9,428594791;12,172170622;14,751280259;16,308306162;18,13012451;18,954393291;17,556855178;16,847811549;16,80032426
9,753111735;9,060844634;8,357529201;9,428594791;12,172170622;14,751280259;16,308306162;18,13012451;18,954393291;17,556855178;16,847811549
