"YN"
12,356095839
14,060996032
15,406199603
16,035305219
15,234812139
13,485320963
13,19588937
14,394159223
14,11405287
11,885053737
9,856775089
8,042691414
5,934536489
5,053710358
5,081666789
5,913114875
7,635880877
8,263160853
6,894714201
4,95336263
2,778079888
0,762018974000001
-0,393769416
-1,292215314
-2,062794645
-3,200168613
-5,193827751
-7,338018811
-8,147199098
-6,655267046
-5,809102415
-5,733176831
-3,485028626
-1,21290778
-0,967470095
0,676684909
3,59046213
4,472903748
4,814401096
5,278082314
3,514575351
1,123091118
1,404164242
3,476618624
4,273405237
4,279168527
5,299376737
5,982631224
5,28423891
4,716735081
3,47116857
1,52070584
1,347199889
1,572852951
0,212571641
-1,959185664
-3,263789752
-4,196513167
-5,58741299
-6,730718916
-7,122173948
-6,948373769
-5,927204908
-4,510961002
-4,274292623
-4,163154275
-2,674066215
-0,605665593
0,680241376
1,462801042
2,266609654
2,111213973
2,276527578
3,522264842
3,655323134
2,7544703
2,766449663
2,116787502
-0,480502312
-3,563092486
-5,481987412
-7,578223688
-10,624972914
-12,046572951
-12,902678781
-15,173489455
-17,670684955
-20,081831165
-22,913377182
-26,914086468
-31,053929914
-33,038337816
-33,739463905
-34,09187324
-33,950413702
-35,216377682
-38,257414345
-40,758987264
-41,657662325
-42,950210521
-45,431131986
-45,310369884
-43,363829328
-43,640437285
-45,71911567
-49,429013778
-54,753622664
-57,599176429
-57,10971046
-57,224043367
-58,624105953
-58,76562917
-57,385281582
-56,868220705
-59,516704151
-64,411803231
-66,421247425
-65,26690801
-65,884240787
-68,636958726
-69,968915022
-68,61739122
-66,051227786
-64,646505113
-66,629447918
-69,861668379
-68,387597709
-62,320685051
-58,854868555
-58,356692958
-54,279500825
-46,93158284
-41,447691922
-39,312176463
-38,161802123
-35,026874302
-29,062625631
-22,727006838
-17,400574601
-12,648279896
-8,216715682
-2,812094223
2,463082164
5,103666766
5,802594575
6,824751126
8,161889362
9,593842558
11,616919769
14,057121137
16,540235682
17,91293318
16,724411578
14,513629687
13,824921686
13,489621334
12,992298224
14,318591692
16,918400567
19,150346908
21,987139722
25,850842542
27,970225738
28,382034887
30,933888133
34,973178336
38,298985208
41,538673025
43,989704069
43,479700109
41,941234249
41,435821506
41,526171536
40,584066377
38,675172387
37,965745522
38,161002642
37,964003433
36,040186547
33,466852209
31,551604519
29,019982171
26,985449969
27,311922492
27,190969144
26,061417897
27,468414324
29,140426109
27,285598232
24,272616881
22,850300715
22,564940984
24,421585532
28,857660849
32,264760753
31,888525685
30,768355601
30,574912344
27,694027246
24,559729476
26,331316138
29,343506391
29,220371306
28,297858015
27,735794279
25,932713009
24,722683754
24,807380157
23,199998959
20,676562826
19,955496613
19,488834613
17,878667349
16,866850473
18,386554032
20,268400453
19,29968596
16,804517132
14,335766833
12,53431185
12,707136247
14,942075859
17,897490298
19,441942534
18,700148346
16,910494261
15,21191217
13,415470606
13,025294594
13,706352398
14,186792245
14,996755432
15,574449889
13,813779128
9,80835726
7,848105432
8,518449546
8,719604755
8,230062285
8,097624257
7,233379847
6,477549508
7,030255088
6,953279863
4,889017616
3,914636363
5,269695911
5,563502795
5,405620789
5,756457138
4,606271183
3,278996078
3,979912429
4,115279263
1,594706071
-1,180151932
-1,784191249
-1,13059209
-1,723565466
-3,069854897
-5,503517447
-7,363761005
-6,081388446
